BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
35,76,0.24390243902439,1591,1632,4.76528663062042,-25.9058081278284,2.29109028394672,Routine,0.832228506813688,41895.0206648058,0.0467749314951316,48235789.694587,21.98,148.954159,4.415,Blue,bw180830-52b
76,104,0.357142857142857,1632,1660,7.72341985535167,-21.8420456416934,2.51237628032815,Routine,0.790848018924817,97543.9290009554,0.0825892558412109,52894665.3655295,21.98,148.954159,4.415,Blue,bw180830-52b
875,928,0.188679245283019,2431,2484,8.59125714156467,-41.3693379594276,2.60733556309879,Routine,0.8854180169737,26762.3358088984,0.0202726532815327,54893903.9050876,21.98,148.954159,4.415,Blue,bw180830-52b
928,977,0.204081632653061,2484,2533,17.2568433363531,-47.8874911693397,2.27349389988473,Routine,0.855294879800429,28784.3903675822,0.0328891778953892,47865321.7619409,21.98,148.954159,4.415,Blue,bw180830-52b
2274,2309,0.285714285714286,3830,3865,233.448441840551,2.78952082732947,3.4193771119272,Routine,0.865050674325421,83882.471317223,0.0281713447124342,71990334.2147124,21.98,148.954159,4.415,Blue,bw180830-52b
2309,2403,0.106382978723404,3865,3959,236.285162544389,13.6713567394355,2.50980976668516,Routine,0.955759459325583,5567.79528232758,0.00472866127482442,52840630.9116281,21.98,148.954159,4.415,Blue,bw180830-52b
2704,2748,0.227272727272727,4260,4304,243.935803245294,1.31784328000434,2.32274276045402,Routine,0.844120351388644,36687.4288103136,0.0393089363315676,48902189.5352294,21.98,148.954159,4.415,Blue,bw180830-52b
2981,3032,0.196078431372549,4537,4588,252.219617679258,-5.53527416166455,2.69482910740412,Routine,0.885267583564613,29827.0532227722,0.0204641646880295,56735961.475807,21.98,148.954159,4.415,Blue,bw180830-52b
3032,3085,0.188679245283019,4588,4641,253.429148715274,-2.00283259313777,2.71666468913094,Routine,0.892972981514944,27141.5377597068,0.0181762253331176,57195679.9493277,21.98,148.954159,4.415,Blue,bw180830-52b
3085,3144,0.169491525423729,4641,4700,253.270027771946,4.71320853045746,2.97287438510073,Lunge-Associated,0.920790986978546,21192.0305633035,0.0108297955114627,62589826.6135192,21.98,148.954159,4.415,Blue,bw180830-52b
3737,3791,0.185185185185185,5293,5347,259.368708112439,10.9245535332059,2.98372113324637,Routine,0.908143302744356,27155.7958906484,0.0137266704284105,62818190.1424858,21.98,148.954159,4.415,Blue,bw180830-52b
4326,4371,0.222222222222222,5882,5927,251.364245607819,23.1755544294754,3.11298568139049,Routine,0.887918017553305,43931.3120619018,0.0195533046470919,65539679.3840642,21.98,148.954159,4.415,Blue,bw180830-52b
4959,4998,0.256410256410256,6515,6554,248.406944216085,48.3359918543025,3.06819989962314,Routine,0.865044994865474,60617.2686493196,0.0281788179507814,64596775.6644796,21.98,148.954159,4.415,Blue,bw180830-52b
5824,5879,0.181818181818182,7380,7435,220.603369462727,74.1292085573545,1.61623867920295,Routine,0.824079233914485,16467.2447938827,0.0523699085647606,34027707.058315,21.98,148.954159,4.415,Blue,bw180830-52b
5879,5932,0.188679245283019,7435,7488,212.983532447536,75.9513595522398,1.62706052633628,Routine,0.819769335756161,17853.4621415251,0.0556530130644511,34255546.3303365,21.98,148.954159,4.415,Blue,bw180830-52b
5932,5985,0.188679245283019,7488,7541,205.195441429021,75.3160551222939,1.58982808707063,Routine,0.815805982184064,17478.6336665809,0.0584028910654261,33471667.963422,21.98,148.954159,4.415,Blue,bw180830-52b
5985,6037,0.192307692307692,7541,7593,197.096923497123,73.7422929754579,1.60495014440934,Routine,0.815257328361093,18280.9107555063,0.0593732130361491,33790042.3123729,21.98,148.954159,4.415,Blue,bw180830-52b
6037,6089,0.192307692307692,7593,7645,188.788767650592,72.223489464762,1.64088418999567,Routine,0.816519214579142,18806.4672590401,0.0571545477121965,34546584.7663839,21.98,148.954159,4.415,Blue,bw180830-52b
6089,6140,0.196078431372549,7645,7696,180.306884262672,70.8734903421832,1.64555988654896,Routine,0.815576761729638,19516.158412851,0.0588072160330752,34645025.1976495,21.98,148.954159,4.415,Blue,bw180830-52b
6140,6190,0.2,7696,7746,171.693923724456,68.5428642392286,1.7015215708846,Routine,0.816353285874209,21075.4600687245,0.0574436527422046,35823222.3448693,21.98,148.954159,4.415,Blue,bw180830-52b
6190,6241,0.196078431372549,7746,7797,162.947879178533,64.9549643378996,1.75637572434937,Routine,0.824488363951866,20855.9373898806,0.0516838430013397,36978101.9360145,21.98,148.954159,4.415,Blue,bw180830-52b
6241,6295,0.185185185185185,7797,7851,153.736078753622,61.6018337331553,1.9022565507577,Routine,0.844355726326978,19975.809605953,0.038964982616733,40049424.3157607,21.98,148.954159,4.415,Blue,bw180830-52b
6348,6388,0.25,7904,7944,134.647831997216,60.8673380936385,2.37059579865564,Routine,0.832703769112813,45660.2643618215,0.0460196437488373,49909670.1670986,21.98,148.954159,4.415,Blue,bw180830-52b
6388,6429,0.24390243902439,7944,7985,125.121461378591,63.6047461692873,2.63856755204289,Routine,0.851703829044153,47808.256345141,0.0349442411865258,55551450.952014,21.98,148.954159,4.415,Blue,bw180830-52b
6429,6471,0.238095238095238,7985,8027,114.697421458762,64.7211762608514,2.69535459063668,Routine,0.8583018336042,46182.5176027339,0.0316670234775014,56747024.8105308,21.98,148.954159,4.415,Blue,bw180830-52b
