BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
36,59,0.434782608695652,2357,2380,7.15329956646455,-46.6852585639205,2.50829042974483,Routine,0.890435824108766,6096.89490842154,0.0169431441428584,19749183.2686806,8.22,45.60487145,1.641,Humpback,mn170808-42
59,83,0.416666666666667,2380,2404,11.3376792755884,-33.8702791742617,2.84267038626765,Routine,0.920273326027419,5434.3742967715,0.0103750163924108,22381944.9953257,8.22,45.60487145,1.641,Humpback,mn170808-42
83,112,0.344827586206897,2404,2433,14.9822077495251,-24.4441089822312,3.01791566225525,Routine,0.950079974356369,3208.33057457706,0.0051188991449833,23761749.7545385,8.22,45.60487145,1.641,Humpback,mn170808-42
112,147,0.285714285714286,2433,2468,17.759870276696,-14.0559981634389,3.02498174255837,Routine,0.952970540082877,2332.09633893922,0.00369485137457756,23817384.9845113,8.22,45.60487145,1.641,Humpback,mn170808-42
147,177,0.333333333333333,2468,2498,19.3100969248424,-9.93624059989673,2.92091931804797,Routine,0.950100522820001,2902.60422277729,0.00510796484358739,22998042.9064697,8.22,45.60487145,1.641,Humpback,mn170808-42
246,273,0.37037037037037,2567,2594,18.8490383382511,0.541798395856492,2.51738905648795,Routine,0.9201863242764,3799.16522239635,0.0104437368665076,19820821.8815431,8.22,45.60487145,1.641,Humpback,mn170808-42
273,299,0.384615384615385,2594,2620,17.8351440810542,6.09574428304044,2.67331423277161,Routine,0.923051442303025,4284.18355272735,0.00983414930545545,21048508.6143512,8.22,45.60487145,1.641,Humpback,mn170808-42
299,321,0.454545454545455,2620,2642,16.4297170047166,8.14357152203789,2.75528244322992,Routine,0.899007637020529,7084.65141452357,0.0148538444518392,21693890.501293,8.22,45.60487145,1.641,Humpback,mn170808-42
321,356,0.285714285714286,2642,2677,13.9646155817518,16.267780752481,2.85249340425452,Routine,0.952136903617105,2160.37559725046,0.00408201011129913,22459287.1484407,8.22,45.60487145,1.641,Humpback,mn170808-42
704,728,0.416666666666667,3025,3049,6.901289899225,-27.5442897656976,2.96260664345746,Routine,0.928031650371384,5360.4428167373,0.00904060407477413,23326270.6984869,8.22,45.60487145,1.641,Humpback,mn170808-42
