BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
64,99,0.285714285714286,1876,1911,3.21909383591842,0.154300739315805,2.13736074241317,Routine,0.945951306300477,846.841985001427,0.00622612420447375,16296352.0206981,7.96,27.86,0.893,Minke,bb190225-54
99,181,0.121951219512195,1911,1993,2.63133237179155,2.34721896114289,1.9484283568073,Routine,0.959100162104043,174.683260204387,0.00169530111547707,14855833.0653124,7.96,27.86,0.893,Minke,bb190225-54
441,473,0.3125,2253,2285,2.46154882449498,2.38179526580081,1.66826868376358,Routine,0.888707707171473,1123.65319130707,0.0173733344753024,12719749.7344426,7.96,27.86,0.893,Minke,bb190225-54
473,506,0.303030303030303,2285,2318,2.10621256474341,2.70998410578651,1.69091530876862,Routine,0.894562913474587,1054.24209310238,0.0156539401075097,12892419.4040213,7.96,27.86,0.893,Minke,bb190225-54
639,675,0.277777777777778,2451,2487,3.08890489140174,-8.57093773102354,1.43223406342355,Routine,0.882876497413209,775.019924743536,0.0189373739794806,10920098.7977504,7.96,27.86,0.893,Minke,bb190225-54
675,705,0.333333333333333,2487,2517,4.18043502826703,-10.2279836092274,1.59198659908739,Routine,0.870573177735285,1276.6390647084,0.0227142703321567,12138135.3723521,7.96,27.86,0.893,Minke,bb190225-54
705,742,0.27027027027027,2517,2554,5.85040649392401,-5.0978282209122,1.66417827503689,Routine,0.910538686809164,766.702034367291,0.0119419694135885,12688562.3269096,7.96,27.86,0.893,Minke,bb190225-54
742,779,0.27027027027027,2554,2591,6.78219998975678,0.116118330322518,1.73009333094361,Routine,0.918236250072054,760.150570050255,0.0105375564210291,13191133.059685,7.96,27.86,0.893,Minke,bb190225-54
779,815,0.277777777777778,2591,2627,7.0505034638434,2.43284921020811,1.74832144063161,Routine,0.915667084484743,823.815084759173,0.011066614270906,13330113.6661184,7.96,27.86,0.893,Minke,bb190225-54
815,864,0.204081632653061,2627,2676,6.85453342311553,5.45131165234741,1.75046322512395,Routine,0.95248124058637,347.631419296879,0.00465274157465042,13346443.7471136,7.96,27.86,0.893,Minke,bb190225-54
864,901,0.27027027027027,2676,2713,6.026245821689,6.58708212054694,1.68342177055947,Routine,0.913106571155864,763.505437049676,0.0114889992138372,12835284.7640358,7.96,27.86,0.893,Minke,bb190225-54
901,934,0.303030303030303,2713,2746,5.27166468904118,5.77849059330191,1.77614674456568,Routine,0.902681838348074,1071.62946691814,0.0137295719735691,13542268.2823207,7.96,27.86,0.893,Minke,bb190225-54
934,964,0.333333333333333,2746,2776,4.41567143197408,4.65173759441853,1.93321221331521,Routine,0.902426789068148,1407.65468358047,0.0139864153975944,14739817.2586102,7.96,27.86,0.893,Minke,bb190225-54
1055,1090,0.285714285714286,2867,2902,2.08698048121599,3.52593123753492,1.73904436054544,Routine,0.910278731179581,892.786498786246,0.0121860937929153,13259380.3735074,7.96,27.86,0.893,Minke,bb190225-54
1215,1251,0.277777777777778,3027,3063,4.89331792577764,-9.46728011774718,1.70502085568476,Routine,0.910468125865419,829.108504118413,0.0120080134704988,12999967.4437267,7.96,27.86,0.893,Minke,bb190225-54
1251,1286,0.285714285714286,3063,3098,7.0124906221381,-7.12919097939419,1.78750134900921,Routine,0.913203304829105,907.01981842318,0.0114005689468985,13628841.7031737,7.96,27.86,0.893,Minke,bb190225-54
1286,1321,0.285714285714286,3098,3133,9.00888074928403,-3.71307812091508,1.87576246302398,Routine,0.923245798987046,889.828322898273,0.0096788015768305,14301790.4268878,7.96,27.86,0.893,Minke,bb190225-54
1321,1352,0.32258064516129,3133,3164,10.519845535499,-3.65009471293712,1.98407789787291,Routine,0.910513920139753,1301.80150281205,0.0119651320105535,15127643.7424026,7.96,27.86,0.893,Minke,bb190225-54
1352,1384,0.3125,3164,3196,11.7725425973411,-2.83103913551852,2.03188578619563,Routine,0.920809309342436,1174.41456237526,0.0100501474713886,15492155.9943652,7.96,27.86,0.893,Minke,bb190225-54
1384,1428,0.227272727272727,3196,3240,12.9784859764189,-0.318798615413615,2.09629904668282,Routine,0.953481849213334,528.062811796947,0.00411504659345991,15983276.2563173,7.96,27.86,0.893,Minke,bb190225-54
1428,1465,0.27027027027027,3240,3277,14.2149077950146,-1.05926815887972,2.06306769762191,Routine,0.950716390546934,694.830758729878,0.00568051199960056,15729903.1351249,7.96,27.86,0.893,Minke,bb190225-54
1465,1498,0.303030303030303,3277,3310,15.4765772869617,-1.67694779522246,2.06687250274727,Routine,0.928562916319165,1067.10019433956,0.0086758696822951,15758912.9519811,7.96,27.86,0.893,Minke,bb190225-54
1498,1537,0.256410256410256,3310,3349,16.5503835231669,-0.505346084412492,2.04849022218256,Routine,0.951430444395165,628.94769539533,0.00525244759101804,15618756.8664494,7.96,27.86,0.893,Minke,bb190225-54
1537,1568,0.32258064516129,3349,3380,17.2433572207724,0.503660673172034,2.04979223656012,Routine,0.915871324523735,1305.71552420178,0.0108834834054717,15628684.1025082,7.96,27.86,0.893,Minke,bb190225-54
1568,1595,0.37037037037037,3380,3407,17.6183801580698,3.81199394127966,2.12147204332759,Routine,0.899864532516662,1933.65966668002,0.0145384123691756,16175208.2997008,7.96,27.86,0.893,Minke,bb190225-54
1595,1622,0.37037037037037,3407,3434,17.391914216079,7.79640703008969,2.20875510279284,Routine,0.905338009968531,1964.85359803675,0.0130899016193693,16840699.8258918,7.96,27.86,0.893,Minke,bb190225-54
1622,1648,0.384615384615385,3434,3460,16.6228607089846,8.75337976546757,2.31322278261814,Routine,0.90785241833935,2185.31955674852,0.0126739343453773,17637215.852146,7.96,27.86,0.893,Minke,bb190225-54
1648,1673,0.4,3460,3485,15.9519276508937,6.97520673582453,2.43795645340389,Routine,0.910309285819602,2453.94902045442,0.0121572847172215,18588250.3535392,7.96,27.86,0.893,Minke,bb190225-54
1673,1700,0.37037037037037,3485,3512,15.7596951322102,5.16917684201644,2.50839682510859,Routine,0.928427283525545,1931.0400688529,0.00878317309577303,19125324.4519774,7.96,27.86,0.893,Minke,bb190225-54
