BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
290,354,0.15625,3246,3310,13.2752065496399,-5.26626371258208,2.56454395962215,Routine,0.934116093620663,10217.336280336,0.00927749179992321,47335979.0248265,19.27,130.5890193,3.999,Blue,bw180830-46
1052,1109,0.175438596491228,4008,4065,11.5576875091646,-43.5268738757937,1.92309005091786,Routine,0.873968937726876,12559.5625993658,0.0270457473647812,35496116.1697195,19.27,130.5890193,3.999,Blue,bw180830-46
2540,2616,0.131578947368421,5496,5572,208.975825167835,-12.801633853377,1.92589327296049,Routine,0.914679883880242,6163.43885956415,0.0132144708981027,35547857.6340504,19.27,130.5890193,3.999,Blue,bw180830-46
2616,2652,0.277777777777778,5572,5608,212.635553851243,3.06281055358155,2.79214548664108,Lunge-Associated,0.862110397085838,46593.4612082053,0.0327819042401441,51537014.8731548,19.27,130.5890193,3.999,Blue,bw180830-46
3522,3570,0.208333333333333,6478,6526,219.152646103635,3.30355199992507,2.16235570223705,Routine,0.867732907004831,20049.8863704119,0.0303706329642923,39912446.726157,19.27,130.5890193,3.999,Blue,bw180830-46
3570,3605,0.285714285714286,6526,6561,217.695844962915,9.47936482689957,2.75333395419704,Lunge-Associated,0.858213480476655,48530.7725935161,0.0356093354501652,50820637.2580239,19.27,130.5890193,3.999,Blue,bw180830-46
3605,3630,0.4,6561,6586,215.280433867045,17.5638372261609,3.14391854609914,Routine,0.828959765986786,110766.494799149,0.0545906029430581,58029990.7886307,19.27,130.5890193,3.999,Blue,bw180830-46
4301,4395,0.106382978723404,7257,7351,199.845892468733,-14.7680083179992,1.5959401324524,Routine,0.91946696704379,3240.8476822429,0.0122104639997764,29457630.6057066,19.27,130.5890193,3.999,Blue,bw180830-46
4395,4423,0.357142857142857,7351,7379,204.832079643234,-7.1472284521217,2.67236902849854,Lunge-Associated,0.821220365426273,75328.1830740982,0.0604493364570527,49326198.4474779,19.27,130.5890193,3.999,Blue,bw180830-46
4423,4452,0.344827586206897,7379,7408,205.982753185979,6.66353613423975,3.17685643840849,Lunge-Associated,0.85178783495355,82172.4444036199,0.03925154652189,58637953.6093214,19.27,130.5890193,3.999,Blue,bw180830-46
5226,5254,0.357142857142857,8182,8210,208.089467037123,-8.08816201783186,1.58964101941363,Routine,0.748996122927549,41453.0506983395,0.15804568757404,29341362.4943494,19.27,130.5890193,3.999,Blue,bw180830-46
5281,5330,0.204081632653061,8237,8286,209.356504901441,1.26723708708816,2.32688821460062,Lunge-Associated,0.879524113862255,20318.99628878,0.0247001179051528,42949363.8844387,19.27,130.5890193,3.999,Blue,bw180830-46
5330,5362,0.3125,8286,8318,208.037202026609,6.69720772210045,3.07873997562353,Lunge-Associated,0.861357847354888,64655.2490993284,0.0339318932591964,56826934.2243923,19.27,130.5890193,3.999,Blue,bw180830-46
6038,6107,0.144927536231884,8994,9063,194.117718504109,-12.402482132842,1.61718832530391,Routine,0.876662461829525,7161.06255318526,0.0259309847820267,29849826.6557531,19.27,130.5890193,3.999,Blue,bw180830-46
6107,6148,0.24390243902439,9063,9104,197.020497903149,-7.34139664755508,2.5272922860437,Lunge-Associated,0.867674591430642,32103.2242373,0.0304582938432169,46648393.0575307,19.27,130.5890193,3.999,Blue,bw180830-46
6148,6179,0.32258064516129,9104,9135,197.313707749734,2.97650169328314,3.18117412130114,Lunge-Associated,0.861394917892472,71205.6870173625,0.0338747184126348,58717648.7715259,19.27,130.5890193,3.999,Blue,bw180830-46
6179,6254,0.133333333333333,9135,9210,192.813563100897,30.9425373731142,2.22983115276332,Routine,0.936528784278068,6363.84858584471,0.008790776474648,41157898.767959,19.27,130.5890193,3.999,Blue,bw180830-46
6928,6975,0.212765957446809,9884,9931,193.629095511248,-17.9735058413997,2.05064283141622,Routine,0.858218984937208,20044.9889437325,0.0356007447910095,37850466.8212553,19.27,130.5890193,3.999,Blue,bw180830-46
6975,7018,0.232558139534884,9931,9974,196.441405175419,-4.10899489561976,2.54610565480834,Lunge-Associated,0.87393036522695,29208.7364441048,0.0271023432255194,46995647.4790773,19.27,130.5890193,3.999,Blue,bw180830-46
7018,7047,0.344827586206897,9974,10003,195.714800084862,9.39108349123139,3.3785623497632,Lunge-Associated,0.858859825946508,87148.1660652181,0.0346087388226156,62361011.9539625,19.27,130.5890193,3.999,Blue,bw180830-46
7189,7249,0.166666666666667,10145,10205,173.053322819681,64.2001603468316,1.38012775448382,Routine,0.836690602236964,8411.24051203807,0.0490033214653795,25474197.1541218,19.27,130.5890193,3.999,Blue,bw180830-46
7249,7310,0.163934426229508,10205,10266,166.220740488871,67.5633938350192,1.40303087666866,Routine,0.840877311982436,8272.03725596674,0.0458705693725063,25896939.6488555,19.27,130.5890193,3.999,Blue,bw180830-46
7310,7374,0.15625,10266,10330,158.393828420521,71.8882008511997,1.39395659351646,Routine,0.847781397083566,7408.89252446829,0.0418917862307482,25729447.851592,19.27,130.5890193,3.999,Blue,bw180830-46
7374,7431,0.175438596491228,10330,10387,150.094256336019,73.1520532241312,1.39731934048688,Routine,0.82961874616874,9504.94814242519,0.0533563455302859,25791516.9455767,19.27,130.5890193,3.999,Blue,bw180830-46
7431,7488,0.175438596491228,10387,10444,141.661700761598,73.3525603302158,1.37905701232583,Routine,0.828965031328622,9346.78518828065,0.0545806789948786,25454433.5512632,19.27,130.5890193,3.999,Blue,bw180830-46
7488,7544,0.178571428571429,10444,10500,132.893475519064,73.9710195853823,1.36594030863503,Routine,0.824974113506083,9601.89519800829,0.0577012382684712,25212327.34425,19.27,130.5890193,3.999,Blue,bw180830-46
7544,7597,0.188679245283019,10500,10553,124.170006369839,73.7715982801962,1.36914449734601,Routine,0.816965534222825,10769.282305977,0.0642631842402547,25271469.7929671,19.27,130.5890193,3.999,Blue,bw180830-46
7597,7653,0.178571428571429,10553,10609,115.146808943168,74.4914050221376,1.39862220483931,Routine,0.828784379976924,9811.20132742741,0.0549217372481984,25815565.0261049,19.27,130.5890193,3.999,Blue,bw180830-46
7653,7708,0.181818181818182,10609,10664,105.606476798948,73.5155758385148,1.42606640846544,Routine,0.828855150911418,10374.8362005168,0.0547879857190448,26322126.1409283,19.27,130.5890193,3.999,Blue,bw180830-46
7708,7762,0.185185185185185,10664,10718,95.9989715042161,71.169691920479,1.56352032829084,Routine,0.837600077770545,11827.1274863188,0.0473905792394234,28859230.5806172,19.27,130.5890193,3.999,Blue,bw180830-46
7762,7814,0.192307692307692,10718,10770,86.053710116259,70.6972571545101,1.88541304847267,Routine,0.85888477329839,15128.6849132045,0.0345704464320708,34800679.5441267,19.27,130.5890193,3.999,Blue,bw180830-46
7814,7860,0.217391304347826,10770,10816,74.8509464850704,72.1701062769349,2.36423909422305,Routine,0.873718751232334,23654.9958352955,0.0274139759842915,43638780.9824503,19.27,130.5890193,3.999,Blue,bw180830-46
9766,9823,0.175438596491228,12722,12779,9.15927140972062,-48.3245947246151,1.97293626093889,Routine,0.879120701977315,12681.4530568162,0.0252902538790895,36416170.256985,19.27,130.5890193,3.999,Blue,bw180830-46
11354,11395,0.24390243902439,14310,14351,198.484305542942,2.97892925511219,2.6114237465443,Routine,0.871018791372068,33114.8532205501,0.0284783040657016,48201279.306426,19.27,130.5890193,3.999,Blue,bw180830-46
12231,12297,0.151515151515152,15187,15253,189.13265236247,1.68657651017967,2.26663104323394,Routine,0.919423915540179,9328.55710167901,0.0122686086153281,41837145.7884271,19.27,130.5890193,3.999,Blue,bw180830-46
12297,12336,0.256410256410256,15253,15292,187.409176925399,4.61741871977646,2.59734331740252,Routine,0.864637853301968,36624.4878643556,0.0320115586122584,47941384.7953511,19.27,130.5890193,3.999,Blue,bw180830-46
12511,12573,0.161290322580645,15467,15529,187.820940324651,-15.1455891217886,2.29940197989366,Routine,0.911979263633549,11164.6869098957,0.0140645286165835,42442026.9660449,19.27,130.5890193,3.999,Blue,bw180830-46
13145,13202,0.175438596491228,16101,16158,197.516789409876,1.99109934459304,2.1057542205494,Routine,0.887445789838951,13294.4708550224,0.0218057662386326,38867704.8179952,19.27,130.5890193,3.999,Blue,bw180830-46
13344,13402,0.172413793103448,16300,16358,192.46942656022,5.94369404421629,2.24149570155467,Routine,0.897680687592083,13272.9497300882,0.0180499936597127,41373201.311263,19.27,130.5890193,3.999,Blue,bw180830-46
13402,13452,0.2,16358,16408,190.440280694851,6.45241330432069,2.61198409936231,Routine,0.897776163407857,20839.9031291761,0.0179104890572221,48211622.2171569,19.27,130.5890193,3.999,Blue,bw180830-46
13452,13495,0.232558139534884,16408,16451,188.436543239568,4.8116296135123,2.99274916456378,Routine,0.897465070315631,32145.8093129747,0.0183669373537826,55239728.3535863,19.27,130.5890193,3.999,Blue,bw180830-46
13618,13663,0.222222222222222,16574,16619,182.059134864548,4.40225516372124,3.23655272659278,Lunge-Associated,0.914601175862349,29499.9789069292,0.0133259132341644,59739819.0052134,19.27,130.5890193,3.999,Blue,bw180830-46
14392,14458,0.151515151515152,17348,17414,161.249357272359,-9.95460273503718,1.48195066423644,Routine,0.858792718740278,7376.59333887424,0.0347118643614957,27353629.5975443,19.27,130.5890193,3.999,Blue,bw180830-46
14583,14633,0.2,17539,17589,168.376818179831,-7.86623926380208,2.65584354046357,Routine,0.900167216695054,21000.600385942,0.0171691022307906,49021173.395338,19.27,130.5890193,3.999,Blue,bw180830-46
14633,14679,0.217391304347826,17589,17635,170.061669451672,-6.09842136342081,3.25912106513978,Routine,0.919456878903539,27630.8501355709,0.0122240777251952,60156382.1123022,19.27,130.5890193,3.999,Blue,bw180830-46
14759,14812,0.188679245283019,17715,17768,156.025571224795,59.3515411399686,2.60221488714626,Routine,0.907001939177627,17726.1977898768,0.0154066939240017,48031303.5204103,19.27,130.5890193,3.999,Blue,bw180830-46
14812,14863,0.196078431372549,17768,17819,142.225155942358,69.9193019736865,2.64261798883364,Routine,0.902483267682201,19887.061326804,0.0165040597503637,48777058.0889122,19.27,130.5890193,3.999,Blue,bw180830-46
14863,14911,0.208333333333333,17819,17867,128.161100746514,73.1740979553409,2.6085859618695,Routine,0.892652368268709,22909.7326021738,0.0197664144480253,48148899.8900625,19.27,130.5890193,3.999,Blue,bw180830-46
14911,14961,0.2,17867,17917,113.956002603705,72.5570110260968,2.68603308154331,Routine,0.902416582086133,21008.6878546417,0.0166030620916353,49578407.5491759,19.27,130.5890193,3.999,Blue,bw180830-46
14961,15011,0.2,17917,17967,99.5550751011695,71.779064832411,2.68032628695433,Routine,0.902376027081794,20950.9332844717,0.0166634035524031,49473072.3655267,19.27,130.5890193,3.999,Blue,bw180830-46
15011,15059,0.208333333333333,17967,18015,85.1348485677498,70.6292355413624,2.81255747529614,Routine,0.902515495390089,23906.3560529158,0.0164563115318191,51913776.3878894,19.27,130.5890193,3.999,Blue,bw180830-46
15059,15107,0.208333333333333,18015,18063,70.9079302285457,68.3707368210758,2.87421710098028,Routine,0.907007541828334,23872.7853506067,0.015398120762936,53051880.7815039,19.27,130.5890193,3.999,Blue,bw180830-46
19127,19187,0.166666666666667,22083,22143,221.939535706747,3.2521760602283,2.10260770166187,Routine,0.89282672599892,11844.1743830226,0.0195143178981512,38809626.8304831,19.27,130.5890193,3.999,Blue,bw180830-46
19187,19223,0.277777777777778,22143,22179,220.288886485304,15.0615132301535,2.73682742299503,Lunge-Associated,0.861360190389334,45413.0551737392,0.0339282779174325,50515962.1083469,19.27,130.5890193,3.999,Blue,bw180830-46
19714,19806,0.108695652173913,22670,22762,210.779391446163,-18.9922085101701,1.49831267519281,Routine,0.906992895862926,3386.75286116579,0.0154205364096648,27655637.2135685,19.27,130.5890193,3.999,Blue,bw180830-46
19806,19848,0.238095238095238,22762,22804,215.586254381325,-3.37220922806831,2.43572045610352,Lunge-Associated,0.864993305570035,29696.9292417388,0.0314740440934052,44958173.552792,19.27,130.5890193,3.999,Blue,bw180830-46
20444,20470,0.384615384615385,23400,23426,215.565614956428,-11.0482350736884,1.84926133525426,Routine,0.761659526059514,57041.8821947611,0.138140910546868,34133396.4850092,19.27,130.5890193,3.999,Blue,bw180830-46
20578,20653,0.133333333333333,23534,23609,220.735151846966,-5.82026620920299,2.02371227405832,Routine,0.921923429120213,6353.9544217379,0.0117414337840945,37353386.5144673,19.27,130.5890193,3.999,Blue,bw180830-46
20653,20703,0.2,23609,23659,221.456720450739,1.31337765184936,2.42630283537521,Routine,0.887717697315377,19969.1068253698,0.0214114933490377,44784344.4805366,19.27,130.5890193,3.999,Blue,bw180830-46
20703,20752,0.204081632653061,23659,23708,220.481966996879,4.06499386239656,2.76486978291938,Lunge-Associated,0.90461354227386,22246.065997014,0.0161195350194832,51033563.9050349,19.27,130.5890193,3.999,Blue,bw180830-46
20767,20849,0.121951219512195,23723,23805,215.675672459161,15.2838628136911,2.03431021994604,Routine,0.936495453324066,4852.8399479114,0.00882811050096368,37549001.8566668,19.27,130.5890193,3.999,Blue,bw180830-46
