BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
114,136,0.454545454545455,3048,3070,7.86135216902991,-34.3652314502593,3.82934965040702,Routine,0.953040667335499,2486.15343112389,0.00358352228311693,25895793.6129057,7.06,24.71,0.739,Minke,bb190228-55b
136,184,0.208333333333333,3070,3118,11.9537309261649,-11.7289817869385,3.49196260042075,Routine,0.959872030313542,625.05160217956,0.00118813112192145,23614229.8457572,7.06,24.71,0.739,Minke,bb190228-55b
184,199,0.666666666666667,3118,3133,12.6877054741178,-3.96315610442029,3.3486378898198,Routine,0.895584779834661,6413.08098490546,0.0138235444584645,22645003.3545285,7.06,24.71,0.739,Minke,bb190228-55b
199,221,0.454545454545455,3133,3155,12.0383777351407,2.91984915330755,3.45592252096659,Routine,0.951558689857644,2175.95179279646,0.00426692026789067,23370510.5345059,7.06,24.71,0.739,Minke,bb190228-55b
221,240,0.526315789473684,3155,3174,10.3946988036049,4.10462830590217,3.60332603860535,Routine,0.949879577073503,2955.22355773152,0.00511254225292888,24367319.7629825,7.06,24.71,0.739,Minke,bb190228-55b
376,399,0.434782608695652,3310,3333,6.86156650975778,18.902352512235,4.08105405516856,Routine,0.954446660484265,2510.46384565832,0.00298946986486881,27597932.595297,7.06,24.71,0.739,Minke,bb190228-55b
491,516,0.4,3425,3450,5.56434436350585,12.7682265373719,3.24217963276504,Routine,0.952500623622918,1610.90328344528,0.00382574040111897,21925084.4897713,7.06,24.71,0.739,Minke,bb190228-55b
516,539,0.434782608695652,3450,3473,4.20480335536201,9.91622654698248,3.64470818427249,Routine,0.952972363415302,2161.6546559057,0.00361372647027861,24647164.5411531,7.06,24.71,0.739,Minke,bb190228-55b
589,612,0.434782608695652,3523,3546,4.17870646579171,-7.21514896673859,3.79294046017877,Routine,0.953511169303021,2277.92928000802,0.00337885388066784,25649578.2077223,7.06,24.71,0.739,Minke,bb190228-55b
612,638,0.384615384615385,3546,3572,3.90394680599053,-1.26984478889551,3.7387552140249,Routine,0.954870336656313,1821.3556928564,0.00282079108687628,25283153.0756856,7.06,24.71,0.739,Minke,bb190228-55b
868,890,0.454545454545455,3802,3824,1.90301964165278,-1.15929313786012,3.0307773663682,Routine,0.947116326835287,1895.04520749991,0.00550953211786646,20495486.7878923,7.06,24.71,0.739,Minke,bb190228-55b
1075,1118,0.232558139534884,4009,4052,4.79851677528339,0.697176168078766,2.91808791472122,Routine,0.957551711275201,572.131211984633,0.00186362177081859,19733429.7681339,7.06,24.71,0.739,Minke,bb190228-55b
1118,1147,0.344827586206897,4052,4081,6.4768897169085,5.02402248526359,2.8770586190618,Routine,0.952907331863407,1071.76684099977,0.00364259959495683,19455971.1212417,7.06,24.71,0.739,Minke,bb190228-55b
1269,1334,0.153846153846154,4203,4268,0.622909039388113,15.4356290591112,2.25342059291976,Routine,0.958874370234472,206.588326341304,0.00146128945757871,15238648.8371777,7.06,24.71,0.739,Minke,bb190228-55b
1873,1913,0.25,4807,4847,3.09239563333471,-20.8024732294785,1.77751697530138,Routine,0.950505338795927,332.265769883981,0.00478852304571663,12020373.4153522,7.06,24.71,0.739,Minke,bb190228-55b
1913,1960,0.212765957446809,4847,4894,4.74752808346053,-3.34839154584373,1.7892715752759,Routine,0.953016210987811,254.38329725867,0.00359432260670656,12099863.3347201,7.06,24.71,0.739,Minke,bb190228-55b
2946,2972,0.384615384615385,5880,5906,3.22418297154506,-0.867324363131779,2.69440071604022,Routine,0.950262736273488,1187.31584721792,0.00491288907935972,18220755.8000421,7.06,24.71,0.739,Minke,bb190228-55b
3028,3051,0.434782608695652,5962,5985,5.8524824758655,-9.42098769873396,2.86697752000264,Routine,0.944780938792972,1681.72632650168,0.00577616658976651,19387798.1716654,7.06,24.71,0.739,Minke,bb190228-55b
3051,3082,0.32258064516129,5985,6016,6.06200273924143,1.51802751613812,3.12594130633685,Routine,0.954833086584063,1070.05019036233,0.002835430071043,21139028.3742703,7.06,24.71,0.739,Minke,bb190228-55b
3416,3441,0.4,6350,6375,13.5659499236529,15.8168769077925,2.66320437545321,Routine,0.944951438850217,1325.55073198032,0.00567989251294024,18009792.0409001,7.06,24.71,0.739,Minke,bb190228-55b
3441,3466,0.4,6375,6400,11.8097242888076,10.0575068061619,2.94602356494094,Routine,0.951067774962237,1423.5456075718,0.00450629881575776,19922343.2648305,7.06,24.71,0.739,Minke,bb190228-55b
3576,3602,0.384615384615385,6510,6536,8.05656587161557,7.93249229278366,2.83788183901629,Routine,0.95109632991609,1268.4825821752,0.00449219740023302,19191040.0224665,7.06,24.71,0.739,Minke,bb190228-55b
3602,3626,0.416666666666667,6536,6560,7.63004138541674,5.94491002077394,3.34670957985247,Routine,0.952370447399931,1799.37136268473,0.00388529477443309,22631963.2507265,7.06,24.71,0.739,Minke,bb190228-55b
3731,3754,0.434782608695652,6665,6688,6.11900006884153,6.12316800476064,3.36490298796452,Routine,0.95182618961325,1948.3982496326,0.00413920882818504,22754995.3017524,7.06,24.71,0.739,Minke,bb190228-55b
3754,3775,0.476190476190476,6688,6709,5.8460520549293,2.78556268658757,3.66527683437302,Routine,0.951744356012563,2541.78760255619,0.00417807432361997,24786259.0523693,7.06,24.71,0.739,Minke,bb190228-55b
