BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
65,94,0.344827586206897,2010,2039,2.88192321395317,-5.89907235444565,3.85049698880056,Routine,0.91828007615791,25726.3798415177,0.0133098179140299,52003838.6418467,14.1,67.71520457,2.531,Bryde's,be180427-42
1070,1112,0.238095238095238,3015,3057,4.31374554120799,-25.4505834970335,2.11060735748709,Routine,0.881429837145979,7844.13192268002,0.0246414549255425,28505329.2534176,14.1,67.71520457,2.531,Bryde's,be180427-42
1368,1426,0.172413793103448,3313,3371,23.920813192882,-18.6780160196395,1.86061230265607,Routine,0.913013949010724,3198.5710799859,0.0146666910006325,25128959.2600101,14.1,67.71520457,2.531,Bryde's,be180427-42
1426,1466,0.25,3371,3411,26.9508987048131,-15.7864225481425,1.93938499298016,Routine,0.862580520319964,8219.2237706016,0.0332799383517594,26192843.2959965,14.1,67.71520457,2.531,Bryde's,be180427-42
1905,1961,0.178571428571429,3850,3906,44.6882855217345,-0.99484436822324,1.98037786335113,Routine,0.915840629389534,3610.95773732273,0.0137316275991215,26746482.6372135,14.1,67.71520457,2.531,Bryde's,be180427-42
1961,1999,0.263157894736842,3906,3944,44.5322523374864,1.60755896205301,2.08257679541955,Routine,0.86573481496426,9724.6660177156,0.0317991433538734,28126755.5703215,14.1,67.71520457,2.531,Bryde's,be180427-42
1999,2044,0.222222222222222,3944,3989,43.7819925016622,3.81875850171061,2.19990158686959,Routine,0.897849140358056,6780.69417153718,0.0188108404045843,29711314.5353076,14.1,67.71520457,2.531,Bryde's,be180427-42
2044,2086,0.238095238095238,3989,4031,42.9283387637782,-3.09270058170804,2.12269764522783,Routine,0.883833055313889,7803.41216529342,0.0240970529962582,28668617.6223298,14.1,67.71520457,2.531,Bryde's,be180427-42
2153,2195,0.238095238095238,4098,4140,42.8725298797444,-11.5392936971002,2.04260862069746,Routine,0.878063399481041,7617.78733593473,0.0264008046603597,27586955.5094198,14.1,67.71520457,2.531,Bryde's,be180427-42
2195,2231,0.277777777777778,4140,4176,44.0011208213273,-10.4680326697998,2.24975376652685,Routine,0.868910105642789,11645.4822669271,0.0302062155031033,30384605.4674603,14.1,67.71520457,2.531,Bryde's,be180427-42
2231,2259,0.357142857142857,4176,4204,44.9729560944403,-2.78413548466225,2.60589854776228,Routine,0.85273075054614,22878.107288806,0.0381848757338391,35194606.8232262,14.1,67.71520457,2.531,Bryde's,be180427-42
