BeatStart,BeatEnd,OsFreq,BeatStartFBD,BeatEndFBD,AvgDepth,AvgPitch,AvgSpeeds,MaxOrNormal,Eff,Thrust,DragCoeff,Reynolds,TotLength,WettedSurfArea,FlukeArea,Species,DeployID
75,116,0.24390243902439,1404,1445,3.74224332475151,-3.72847279832538,2.22818958910526,Routine,0.872588738046115,13965.717196405,0.0302547113732104,33572243.5216722,15.73,83.45335535,3.107,Sei,bs190322-49
173,247,0.135135135135135,1502,1576,3.578685686501,5.57629315544992,1.7217242785898,Routine,0.922498141016711,2734.19826789101,0.0128388281521004,25941305.4618943,15.73,83.45335535,3.107,Sei,bs190322-49
247,322,0.133333333333333,1576,1651,0.950046464308192,3.1115384573878,1.4280694405492,Routine,0.897138459559619,2495.9769114865,0.0205389756213874,21516793.3906503,15.73,83.45335535,3.107,Sei,bs190322-49
1533,1597,0.15625,2862,2926,2.38370183508925,-5.24908733487895,0.921216292069967,Routine,0.809270879109961,2477.05898159295,0.0759342504907588,13880011.7569546,15.73,83.45335535,3.107,Sei,bs190322-49
1597,1641,0.227272727272727,2926,2970,2.36034305701206,-3.41791364997869,0.842158085947053,Routine,0.742139703666137,4390.02059722179,0.176145633642262,12688837.8275356,15.73,83.45335535,3.107,Sei,bs190322-49
3586,3627,0.24390243902439,4915,4956,2.84027720877416,-6.70743828046784,0.788445270665622,Routine,0.718470816590506,4480.46101563447,0.219075715291835,11879544.1643393,15.73,83.45335535,3.107,Sei,bs190322-49
3627,3684,0.175438596491228,4956,5013,3.03879791710975,-3.24198662027668,0.810401721456131,Routine,0.772990932362026,2677.10998076366,0.120545594040886,12210363.1020162,15.73,83.45335535,3.107,Sei,bs190322-49
3684,3728,0.227272727272727,5013,5057,3.19717574236313,-6.42960494636612,0.997902557076752,Routine,0.765876500638083,5466.2772079324,0.131829753036271,15035447.5314342,15.73,83.45335535,3.107,Sei,bs190322-49
3728,3782,0.185185185185185,5057,5111,3.79550438823025,-5.47513035877624,1.08964948536293,Routine,0.80915117599894,4113.28252587203,0.076192860629737,16417803.0696925,15.73,83.45335535,3.107,Sei,bs190322-49
4246,4286,0.25,5575,5615,2.20267164585092,1.26848261530532,1.07231333717612,Routine,0.763946151788895,7048.11969288759,0.136991726995574,16156598.4614754,15.73,83.45335535,3.107,Sei,bs190322-49
4286,4318,0.3125,5615,5647,1.7854303859706,6.79670451161816,1.27130363655144,Routine,0.756594389026636,12875.267736285,0.150173946462686,19154795.2135576,15.73,83.45335535,3.107,Sei,bs190322-49
4589,4615,0.384615384615385,5918,5944,2.9465749255806,-17.1536858234894,1.15845304964666,Routine,0.707997125386126,15824.9419660445,0.243945610207885,17454469.7997528,15.73,83.45335535,3.107,Sei,bs190322-49
4615,4646,0.32258064516129,5944,5975,4.95218325765247,-15.417621837148,1.48077510839526,Routine,0.772501664574039,16502.6363292361,0.12180698847791,22310912.3132734,15.73,83.45335535,3.107,Sei,bs190322-49
4771,4822,0.196078431372549,6100,6151,4.7683536769733,9.8257364997358,1.09982599124695,Routine,0.80339230602973,4626.75615097828,0.0833471717993953,16571132.9907227,15.73,83.45335535,3.107,Sei,bs190322-49
4822,4854,0.3125,6151,6183,2.7691944216128,9.5351861430464,1.21724407324767,Routine,0.74986446899263,12184.6392012182,0.161907087637259,18340277.0806378,15.73,83.45335535,3.107,Sei,bs190322-49
5806,5862,0.178571428571429,7135,7191,2.22027839624035,-1.88316718410841,0.655675380217892,Routine,0.737963255878323,2107.68150623607,0.179194447066212,9879093.61190368,15.73,83.45335535,3.107,Sei,bs190322-49
5862,5902,0.25,7191,7231,2.0035585384582,1.42241164351629,0.869576292348001,Routine,0.72948132284376,5364.31355435241,0.195513736451434,13101949.3090364,15.73,83.45335535,3.107,Sei,bs190322-49
6240,6295,0.181818181818182,7569,7624,2.03228438939437,-0.696491468343222,0.544473351842737,Routine,0.70736981908374,1657.03564676676,0.24603005139274,8203607.11157687,15.73,83.45335535,3.107,Sei,bs190322-49
7485,7537,0.192307692307692,8814,8866,1.99140304202753,1.49148517452174,0.613184259684256,Routine,0.717017205524285,2151.59549546448,0.223652535009314,9238877.78240742,15.73,83.45335535,3.107,Sei,bs190322-49
8553,8593,0.25,9882,9922,2.10031455226314,-3.24952910589431,0.658851069593283,Routine,0.68596250708436,3525.21095479003,0.295399351817273,9926941.8818988,15.73,83.45335535,3.107,Sei,bs190322-49
9294,9333,0.256410256410256,10623,10662,2.53059836020519,-6.64722761626789,0.907289658554682,Routine,0.734364853612239,5917.42372968161,0.189880768023863,13670178.476116,15.73,83.45335535,3.107,Sei,bs190322-49
9333,9384,0.196078431372549,10662,10713,3.12475798762832,-3.24897919635231,0.96481493726434,Routine,0.783512513968021,4013.17969313281,0.107088477258316,14536914.7156782,15.73,83.45335535,3.107,Sei,bs190322-49
9384,9433,0.204081632653061,10713,10762,3.47786667961333,-1.24716637177966,0.99775480469386,Routine,0.783045425040827,4486.63250801492,0.108251820369946,15033221.3389219,15.73,83.45335535,3.107,Sei,bs190322-49
9615,9673,0.172413793103448,10944,11002,2.61598731333132,1.81658737376904,0.668862303947992,Routine,0.749498856440065,2034.77906886894,0.162964606773265,10077781.648565,15.73,83.45335535,3.107,Sei,bs190322-49
9673,9706,0.303030303030303,11002,11035,2.14417497912951,-0.856026122677831,0.685574484822005,Routine,0.659960885096964,4839.51685416371,0.35993515104748,10329584.9102013,15.73,83.45335535,3.107,Sei,bs190322-49
11386,11437,0.196078431372549,12715,12766,2.925467062257,-1.00871779894079,1.13618908461648,Routine,0.808219291296386,4787.38008455358,0.0782226029753302,17119017.52971,15.73,83.45335535,3.107,Sei,bs190322-49
11437,11502,0.153846153846154,12766,12831,2.0302554562817,1.78170779075063,1.2707846503993,Routine,0.859655673922195,3221.60063542259,0.0376220116819593,19146975.6233534,15.73,83.45335535,3.107,Sei,bs190322-49
11762,11811,0.204081632653061,13091,13140,2.3106255096905,-2.81596019977507,1.28239102601911,Routine,0.818330235208596,5891.36003202805,0.066948422208762,19321849.4629125,15.73,83.45335535,3.107,Sei,bs190322-49
11811,11854,0.232558139534884,13140,13183,2.12859366348532,1.21074625877364,1.34900855952548,Routine,0.808284333182842,7998.29922468057,0.0780799855948165,20325579.1583677,15.73,83.45335535,3.107,Sei,bs190322-49
13149,13204,0.181818181818182,14478,14533,4.03272672590575,-15.4850996555699,1.03260037998246,Routine,0.804175642672141,3748.61514459978,0.0815943724883285,15558241.3573986,15.73,83.45335535,3.107,Sei,bs190322-49
